videoId,author,likes,publishedAt,text,text_new,text_new_lower,labelling
eN81OfFhyLg,@candrapratama253,0,2025-09-07T23:44:30Z,"Hapus tunjangan keluarga pejabat , hapus mobil dinas pejabat , fokus penciptaan lapangan kerja dan peningkatan sdm masyarakat indonesia , tuntut sampai mentok pengesahan uu rampasan aset para pejabat korup , kembalikan dwifungsi tugas tni/polri ke barak masing”!!!","Hapus tunjangan keluarga pejabat , hapus mobil dinas pejabat , fokus penciptaan lapangan kerja dan peningkatan sdm masyarakat indonesia , tuntut sampai mentok pengesahan uu rampasan aset para pejabat korup , kembalikan dwifungsi tugas tni polri ke barak masing !","hapus tunjangan keluarga pejabat , hapus mobil dinas pejabat , fokus penciptaan lapangan kerja dan peningkatan sdm masyarakat indonesia , tuntut sampai mentok pengesahan uu rampasan aset para pejabat korup , kembalikan dwifungsi tugas tni polri ke barak masing !",1
eN81OfFhyLg,@sellysetiawati9653,0,2025-09-07T10:55:30Z,kawal sampai tuntas✊🏻🔥,kawal sampai tuntas,kawal sampai tuntas,1
eN81OfFhyLg,@edirawan7621,0,2025-09-07T02:28:25Z,"Terima kasih untuk teman-teman yang sudah mewakili saya, semoga aspirasinya didengar dan dijalankan!","Terima kasih untuk teman teman yang sudah mewakili saya, semoga aspirasinya didengar dan dijalankan!","terima kasih untuk teman teman yang sudah mewakili saya, semoga aspirasinya didengar dan dijalankan!",2
eN81OfFhyLg,@rizkicautsar4752,0,2025-09-06T15:22:10Z,kalo tuntutan tll byk jd ga fokus mana yg prioritas,kalo tuntutan tll byk jd ga fokus mana yg prioritas,kalo tuntutan tll byk jd ga fokus mana yg prioritas,3
eN81OfFhyLg,@rikoandriadi,0,2025-09-06T14:33:08Z,Semoga Hasilnya sesuai dengan Tuntutan. Wajib dikawal sih sampe selesai...,Semoga Hasilnya sesuai dengan Tuntutan. Wajib dikawal sih sampe selesai.,semoga hasilnya sesuai dengan tuntutan. wajib dikawal sih sampe selesai.,1
eN81OfFhyLg,@lailatulrahmah5545,0,2025-09-06T14:28:51Z,Saya khawatir sama mereka jika mereka para influencer ini diajak ke istana lalu di beri jabatan apakah mereka masih lantang bersuara,Saya khawatir sama mereka jika mereka para influencer ini diajak ke istana lalu di beri jabatan apakah mereka masih lantang bersuara,saya khawatir sama mereka jika mereka para influencer ini diajak ke istana lalu di beri jabatan apakah mereka masih lantang bersuara,2
eN81OfFhyLg,@cahyocros,0,2025-09-06T13:06:27Z,🎉gerakan sopir Jawa Timur ikut mantau kawal terus Wes salam satu nyali #gsjt,gerakan sopir Jawa Timur ikut mantau kawal terus Wes salam satu nyali gsjt,gerakan sopir jawa timur ikut mantau kawal terus wes salam satu nyali gsjt,1
eN81OfFhyLg,@Pasyapartawijaya-ri6lb,0,2025-09-06T12:49:15Z,"Jilbab pink dijadikan simbol, yg menghina2 presiden yg betul2 kerja untuk rakyat ny. Dan memberantas 80 koruptor dalam 10bulan 🤣 konyol kadang2 negeri ini. Apakah barisan sakit hati lagi mencari kesempatan dalam kesempitan 😅","Jilbab pink dijadikan simbol, yg menghina2 presiden yg betul2 kerja untuk rakyat ny. Dan memberantas 80 koruptor dalam 10bulan konyol kadang2 negeri ini. Apakah barisan sakit hati lagi mencari kesempatan dalam kesempitan","jilbab pink dijadikan simbol, yg menghina2 presiden yg betul2 kerja untuk rakyat ny. dan memberantas 80 koruptor dalam 10bulan konyol kadang2 negeri ini. apakah barisan sakit hati lagi mencari kesempatan dalam kesempitan",3
eN81OfFhyLg,@psantoso4649,0,2025-09-06T11:54:37Z,"Pejabat kita mayoritas bermuka badak,gaji&fasilitas pingin hebat tp gak becus kerja&gak peduli negara bangkrut","Pejabat kita mayoritas bermuka badak,gaji fasilitas pingin hebat tp gak becus kerja gak peduli negara bangkrut","pejabat kita mayoritas bermuka badak,gaji fasilitas pingin hebat tp gak becus kerja gak peduli negara bangkrut",1
eN81OfFhyLg,@Chrisbros123,0,2025-09-06T11:40:35Z,"Serius mau nanya nih, ini kan tuntutan ga bsa d penuhin, selanjutnya apa? Karena jujur kasian kawan2 mau dari sisi manapun yg tewas dari demo kali ini. Kita smua tau lah ini akan d buat tenggelam oleh pemerintah. Saya pribadi merasa semua ini akan sia2. Saya ga mendukung rusuh dan anarkis. Tapi tak bisa di pungkiri tanpa kejadian kemarin emang pemerintah akan kasi attention ke kita rakyat?","Serius mau nanya nih, ini kan tuntutan ga bsa d penuhin, selanjutnya apa? Karena jujur kasian kawan2 mau dari sisi manapun yg tewas dari demo kali ini. Kita smua tau lah ini akan d buat tenggelam oleh pemerintah. Saya pribadi merasa semua ini akan sia2. Saya ga mendukung rusuh dan anarkis. Tapi tak bisa di pungkiri tanpa kejadian kemarin emang pemerintah akan kasi attention ke kita rakyat?","serius mau nanya nih, ini kan tuntutan ga bsa d penuhin, selanjutnya apa? karena jujur kasian kawan2 mau dari sisi manapun yg tewas dari demo kali ini. kita smua tau lah ini akan d buat tenggelam oleh pemerintah. saya pribadi merasa semua ini akan sia2. saya ga mendukung rusuh dan anarkis. tapi tak bisa di pungkiri tanpa kejadian kemarin emang pemerintah akan kasi attention ke kita rakyat?",2
eN81OfFhyLg,@bikohard,0,2025-09-06T10:29:24Z,"Punya presiden juga kurang sat set, bilang ga takut aseng, ga takut ini itu, berantas korupsi bla bla bla, dia ngga ngebaca 17+8 ini apa gimana? Atau bawahan bawahannya sengaja menginfokan hal hal yang berkebalikan? Udah keliatan banget dia ngga tau lapangan. Cape mikir ini ga selesai selesai sumpah capekk.","Punya presiden juga kurang sat set, bilang ga takut aseng, ga takut ini itu, berantas korupsi bla bla bla, dia ngga ngebaca 17 8 ini apa gimana? Atau bawahan bawahannya sengaja menginfokan hal hal yang berkebalikan? Udah keliatan banget dia ngga tau lapangan. Cape mikir ini ga selesai selesai sumpah capekk.","punya presiden juga kurang sat set, bilang ga takut aseng, ga takut ini itu, berantas korupsi bla bla bla, dia ngga ngebaca 17 8 ini apa gimana? atau bawahan bawahannya sengaja menginfokan hal hal yang berkebalikan? udah keliatan banget dia ngga tau lapangan. cape mikir ini ga selesai selesai sumpah capekk.",1
eN81OfFhyLg,@bikohard,0,2025-09-06T10:25:16Z,"Ini kalo udah gong gimana? Kita mau gimana lagi, mereka masih blom keliatan nyelesain semua & selama ini hasil dari mereka blom bisa bikin kita lega, justru malah setengah setengah, kita harus gimana lagi, kita harus ngapain lagi, please tell us","Ini kalo udah gong gimana? Kita mau gimana lagi, mereka masih blom keliatan nyelesain semua selama ini hasil dari mereka blom bisa bikin kita lega, justru malah setengah setengah, kita harus gimana lagi, kita harus ngapain lagi, please tell us","ini kalo udah gong gimana? kita mau gimana lagi, mereka masih blom keliatan nyelesain semua selama ini hasil dari mereka blom bisa bikin kita lega, justru malah setengah setengah, kita harus gimana lagi, kita harus ngapain lagi, please tell us",1
eN81OfFhyLg,@aleee_yhy,0,2025-09-06T10:16:06Z,Kenapa di depan gerbang? Kenapa gak diajak masuk aja? Kenapa yang nemuin bukan ketuanya? Kenapa diwakili? Kenapa gak respect? Kenapa dpr gak bisa gercep? Kenapa kayak nyepelein? Kenapa?,Kenapa di depan gerbang? Kenapa gak diajak masuk aja? Kenapa yang nemuin bukan ketuanya? Kenapa diwakili? Kenapa gak respect? Kenapa dpr gak bisa gercep? Kenapa kayak nyepelein? Kenapa?,kenapa di depan gerbang? kenapa gak diajak masuk aja? kenapa yang nemuin bukan ketuanya? kenapa diwakili? kenapa gak respect? kenapa dpr gak bisa gercep? kenapa kayak nyepelein? kenapa?,1
eN81OfFhyLg,@lyunz,0,2025-09-06T09:56:57Z,"izin ngasih opini, tambahin tuntutan agar data rakyat dan negara gak mudah di akses orang tak dikenal.

kita bisa lihat masyrakat,influencer,dll mudah banget di intimidasi,dibuat iklan judol dan scam. dll","izin ngasih opini, tambahin tuntutan agar data rakyat dan negara gak mudah di akses orang tak dikenal. kita bisa lihat masyrakat,influencer,dll mudah banget di intimidasi,dibuat iklan judol dan scam. dll","izin ngasih opini, tambahin tuntutan agar data rakyat dan negara gak mudah di akses orang tak dikenal. kita bisa lihat masyrakat,influencer,dll mudah banget di intimidasi,dibuat iklan judol dan scam. dll",1
eN81OfFhyLg,@usbeckfarker9980,0,2025-09-06T08:44:14Z,Audit seluruh pengeluaran menteri,Audit seluruh pengeluaran menteri,audit seluruh pengeluaran menteri,1
eN81OfFhyLg,@moslemprayboy6423,0,2025-09-06T07:28:07Z,"Kata Andovi : ""Bisa kok 1 malam saja!"", kerasa banget keselnya. Kalau buat melanggengkan kekuasaan aja gercep. Giliran buat rakyat, pikir pikir lamaa. Fak!","Kata Andovi Bisa kok 1 malam saja! , kerasa banget keselnya. Kalau buat melanggengkan kekuasaan aja gercep. Giliran buat rakyat, pikir pikir lamaa. Fak!","kata andovi bisa kok 1 malam saja! , kerasa banget keselnya. kalau buat melanggengkan kekuasaan aja gercep. giliran buat rakyat, pikir pikir lamaa. fak!",1
eN81OfFhyLg,@Lugnio,0,2025-09-06T07:12:05Z,"Kalo masih gak dipenuhi... apakah selanjutnya kantor partai2 tujuan silahturaminya ?
.
Karena merekalah wakil suara rakyat sesungguhnya.
.
Ingatt, setiap pemilu, yg bekerja menjaring suara rakyat siapa ? Mesin Partai.
.
Harusnya mesin yg sama juga bisa ""bersuara"" sebaliknya, bukan sekedar perlombaan statistik siapa yg menang/kalah saja.","Kalo masih gak dipenuhi. apakah selanjutnya kantor partai2 tujuan silahturaminya ? . Karena merekalah wakil suara rakyat sesungguhnya. . Ingatt, setiap pemilu, yg bekerja menjaring suara rakyat siapa ? Mesin Partai. . Harusnya mesin yg sama juga bisa bersuara sebaliknya, bukan sekedar perlombaan statistik siapa yg menang kalah saja.","kalo masih gak dipenuhi. apakah selanjutnya kantor partai2 tujuan silahturaminya ? . karena merekalah wakil suara rakyat sesungguhnya. . ingatt, setiap pemilu, yg bekerja menjaring suara rakyat siapa ? mesin partai. . harusnya mesin yg sama juga bisa bersuara sebaliknya, bukan sekedar perlombaan statistik siapa yg menang kalah saja.",1
eN81OfFhyLg,@maman8181,0,2025-09-06T06:19:30Z,Tidak akan UU perampasan aset koruptor di Syahkan.,Tidak akan UU perampasan aset koruptor di Syahkan.,tidak akan uu perampasan aset koruptor di syahkan.,3
eN81OfFhyLg,@nurulhikara,0,2025-09-06T06:04:52Z,"saya lihat postingan lewat.. soal tunjangan dpr.. bahwa memang dipotong ya.. dari 100jt menjadi 65,5jt.. tapi kalo dilihat lebih teliti.. eeerrrrr tukar tambah...
1. Tunjangan Kehormatan dari 5jt -> 7jt
2. Tunjangan Komunikasi dari 15jt -> 20jt
3. Tunjangan Fungsi pengawasan 3,7jt - > 4,8jt
4. Honorarium awal nya gak ada -> sekarang ada 25jt
5. Asistensi anggota 2jt -> 0jt
6. Tunjangan Rumah -> 0jt (mungkin tetep ada berupa rumah dinas, jadi sama aja dgn ada tapi gak berupa uang)

coba temen2 check apakah kabar yg saya lihat ini salah/benar?","saya lihat postingan lewat. soal tunjangan dpr. bahwa memang dipotong ya. dari 100jt menjadi 65,5jt. tapi kalo dilihat lebih teliti. eeerrrrr tukar tambah. 1. Tunjangan Kehormatan dari 5jt 7jt 2. Tunjangan Komunikasi dari 15jt 20jt 3. Tunjangan Fungsi pengawasan 3,7jt 4,8jt 4. Honorarium awal nya gak ada sekarang ada 25jt 5. Asistensi anggota 2jt 0jt 6. Tunjangan Rumah 0jt mungkin tetep ada berupa rumah dinas, jadi sama aja dgn ada tapi gak berupa uang coba temen2 check apakah kabar yg saya lihat ini salah benar?","saya lihat postingan lewat. soal tunjangan dpr. bahwa memang dipotong ya. dari 100jt menjadi 65,5jt. tapi kalo dilihat lebih teliti. eeerrrrr tukar tambah. 1. tunjangan kehormatan dari 5jt 7jt 2. tunjangan komunikasi dari 15jt 20jt 3. tunjangan fungsi pengawasan 3,7jt 4,8jt 4. honorarium awal nya gak ada sekarang ada 25jt 5. asistensi anggota 2jt 0jt 6. tunjangan rumah 0jt mungkin tetep ada berupa rumah dinas, jadi sama aja dgn ada tapi gak berupa uang coba temen2 check apakah kabar yg saya lihat ini salah benar?",2
eN81OfFhyLg,@hendryngrh,0,2025-09-06T05:59:57Z,"kalok bare minimum aja gak bisa, berarti semua gak kompeten. reformasi DPR.","kalok bare minimum aja gak bisa, berarti semua gak kompeten. reformasi DPR.","kalok bare minimum aja gak bisa, berarti semua gak kompeten. reformasi dpr.",1
eN81OfFhyLg,@sudutpandang3381,0,2025-09-06T04:01:14Z,Kalian itu menuntut sesuatu yg tidak mungkin bisa terlaksana. Semua butuh waktu. Kl maksa artinya semua hanya trik merusuh negeri. Apa kurang serius prabowo berantas korupsi? Atau jangan2 kalian bagian dari para koruptor. Sebagai bentuk perlawanan terhadap prabowo.,Kalian itu menuntut sesuatu yg tidak mungkin bisa terlaksana. Semua butuh waktu. Kl maksa artinya semua hanya trik merusuh negeri. Apa kurang serius prabowo berantas korupsi? Atau jangan2 kalian bagian dari para koruptor. Sebagai bentuk perlawanan terhadap prabowo.,kalian itu menuntut sesuatu yg tidak mungkin bisa terlaksana. semua butuh waktu. kl maksa artinya semua hanya trik merusuh negeri. apa kurang serius prabowo berantas korupsi? atau jangan2 kalian bagian dari para koruptor. sebagai bentuk perlawanan terhadap prabowo.,3
eN81OfFhyLg,@didianey,0,2025-09-06T03:53:36Z,"kalo kita telat bikin pr kan di hukum, kalo dpr telat memenuhi, sanksinya apa??","kalo kita telat bikin pr kan di hukum, kalo dpr telat memenuhi, sanksinya apa?","kalo kita telat bikin pr kan di hukum, kalo dpr telat memenuhi, sanksinya apa?",1
eN81OfFhyLg,@pelapaksederhana8713,0,2025-09-06T03:38:44Z,tetap kawal dan suarakan kawan2... semangatt,tetap kawal dan suarakan kawan2. semangatt,tetap kawal dan suarakan kawan2. semangatt,1
eN81OfFhyLg,@nurulsolicha9719,0,2025-09-06T01:47:40Z,"Transparasi dana di semua lini pemerintahan..
Sepakat",Transparasi dana di semua lini pemerintahan. Sepakat,transparasi dana di semua lini pemerintahan. sepakat,1
eN81OfFhyLg,@bayurocky1326,0,2025-09-06T01:37:38Z,"Di chanel sebelah ada yg meremehkan tuntutan 17+8 katanya ""tuntutan 17+8 itu receh mestinya minta hukuman mati buat koruptor"" realitanya tuntutan yg wajar kayak gini aja susahnya minta ampun  buat disahkan DPR apalagi hukuman mati buat koruptor udah pasti bakal ditolak DPR mana mau mereka bikin undang² hukuman mati buat koruptor kan mereka biangnya korup 😂",Di chanel sebelah ada yg meremehkan tuntutan 17 8 katanya tuntutan 17 8 itu receh mestinya minta hukuman mati buat koruptor realitanya tuntutan yg wajar kayak gini aja susahnya minta ampun buat disahkan DPR apalagi hukuman mati buat koruptor udah pasti bakal ditolak DPR mana mau mereka bikin undang hukuman mati buat koruptor kan mereka biangnya korup,di chanel sebelah ada yg meremehkan tuntutan 17 8 katanya tuntutan 17 8 itu receh mestinya minta hukuman mati buat koruptor realitanya tuntutan yg wajar kayak gini aja susahnya minta ampun buat disahkan dpr apalagi hukuman mati buat koruptor udah pasti bakal ditolak dpr mana mau mereka bikin undang hukuman mati buat koruptor kan mereka biangnya korup,1
eN81OfFhyLg,@Tasipaklinggis,0,2025-09-06T00:46:21Z,"Cepat tanggap DPR kalo ada anggaran nya KLO ga ada ya sabar aja teman""",Cepat tanggap DPR kalo ada anggaran nya KLO ga ada ya sabar aja teman,cepat tanggap dpr kalo ada anggaran nya klo ga ada ya sabar aja teman,2
eN81OfFhyLg,@Bocahsukabumi,0,2025-09-06T00:43:12Z,"Di mulai dr kita.. peduli.. tetap kawal. Betul. Menyuarakan lewat apa saja.. indonesia ke arah yg baik.. bismillah..
Yuk bisa yuk..🎉",Di mulai dr kita. peduli. tetap kawal. Betul. Menyuarakan lewat apa saja. indonesia ke arah yg baik. bismillah. Yuk bisa yuk.,di mulai dr kita. peduli. tetap kawal. betul. menyuarakan lewat apa saja. indonesia ke arah yg baik. bismillah. yuk bisa yuk.,2
eN81OfFhyLg,@INDONESIAHEBATLAGI,1,2025-09-05T23:35:01Z,saran aja nih 1 bln aj tuh anggota DPR yg terhormat kasih libur jgn kuatir gaji tetap dibayar biar kan anak2 muda hebat ini yg handle tanpa di pungut bayaran krn mreka sadar demi negara bkn utk cari uang,saran aja nih 1 bln aj tuh anggota DPR yg terhormat kasih libur jgn kuatir gaji tetap dibayar biar kan anak2 muda hebat ini yg handle tanpa di pungut bayaran krn mreka sadar demi negara bkn utk cari uang,saran aja nih 1 bln aj tuh anggota dpr yg terhormat kasih libur jgn kuatir gaji tetap dibayar biar kan anak2 muda hebat ini yg handle tanpa di pungut bayaran krn mreka sadar demi negara bkn utk cari uang,2
eN81OfFhyLg,@zulkarnainrizal3810,1,2025-09-05T15:21:07Z,"Selain 17+8 revisi warna pink.. 😊 kalau ingin membenahi harus mau dibenahi.. 
Elemen rakyat menjunjung tinggi keadilan jngn sampai luntur katena keegoisan paradigma😊.. Kalian generasi hebat, jngn sampai merasa paling benar disaat ada ketidak beresan.. Tetap kawal 17+8 benahi hal yg harus dibenahi","Selain 17 8 revisi warna pink. kalau ingin membenahi harus mau dibenahi. Elemen rakyat menjunjung tinggi keadilan jngn sampai luntur katena keegoisan paradigma. Kalian generasi hebat, jngn sampai merasa paling benar disaat ada ketidak beresan. Tetap kawal 17 8 benahi hal yg harus dibenahi","selain 17 8 revisi warna pink. kalau ingin membenahi harus mau dibenahi. elemen rakyat menjunjung tinggi keadilan jngn sampai luntur katena keegoisan paradigma. kalian generasi hebat, jngn sampai merasa paling benar disaat ada ketidak beresan. tetap kawal 17 8 benahi hal yg harus dibenahi",1
eN81OfFhyLg,@gunsesscayt1311,3,2025-09-05T13:43:49Z,"guys, coba kita renungkan lagi tuntutan kita, apakah akan memberi efek jangka panjang? saya yakin kita semua gak mau momen ini berlalu hanya dengan tuntutan receh, sudah banyak korban jiwa, sudah berhari hari kita berjuang, kita harus menembus bagian paling inti dari penghambat kemajuan, yaitu sistem.","guys, coba kita renungkan lagi tuntutan kita, apakah akan memberi efek jangka panjang? saya yakin kita semua gak mau momen ini berlalu hanya dengan tuntutan receh, sudah banyak korban jiwa, sudah berhari hari kita berjuang, kita harus menembus bagian paling inti dari penghambat kemajuan, yaitu sistem.","guys, coba kita renungkan lagi tuntutan kita, apakah akan memberi efek jangka panjang? saya yakin kita semua gak mau momen ini berlalu hanya dengan tuntutan receh, sudah banyak korban jiwa, sudah berhari hari kita berjuang, kita harus menembus bagian paling inti dari penghambat kemajuan, yaitu sistem.",2
eN81OfFhyLg,@thrashsis,0,2025-09-05T12:47:11Z,"tidak akan terwujud, jika terwujud semua maka bagaikan mukjizat Nabi Musa membelah laut
Boomer di kursinya akan selalu sekeras batu, selalu berusaha sekeras mungkin untuk mempertahankannya. Hanya satu solusi: pecahkan dengan demolution hammer, kawan!","tidak akan terwujud, jika terwujud semua maka bagaikan mukjizat Nabi Musa membelah laut Boomer di kursinya akan selalu sekeras batu, selalu berusaha sekeras mungkin untuk mempertahankannya. Hanya satu solusi pecahkan dengan demolution hammer, kawan!","tidak akan terwujud, jika terwujud semua maka bagaikan mukjizat nabi musa membelah laut boomer di kursinya akan selalu sekeras batu, selalu berusaha sekeras mungkin untuk mempertahankannya. hanya satu solusi pecahkan dengan demolution hammer, kawan!",3
eN81OfFhyLg,@BrianRamadhan-z3i,0,2025-09-05T11:50:11Z,"Bang, saya salah satu manusia yang kecewa dengan tuntutan ini. Mohon maaf ya 🙏🏼

Tuntunan tuntutan ini terasa receh, dibanding dengan demo demo akhir akhir ini. Menurut saya ini hanya menyasar permukaan saja, tapi secara sistem tidak ada yang berubah.
Saya takutnya ini hanya seperti demo 98, setelah revolusi, korupsi juga mekar mekar saja, birokrat juga kayak gitu gitu aja.

Penjahat itu salah satu makhluk yang paling mudah beradaptasi, apalagi sifatnya kolektif.

Saya tau ini bare minimum, tapi dengan segala kehebohan ini, masa kita cuma minta bare minimum pak 😢
Saya gak butuh angka indah 17+8.
Cukup 1-5 poin saja, tapi yang mendorong perubahan sistem.

Saya, sebagai pihak yang ikut berdemonstrasi dan berjuang di jalanan, menyatakan bahwa saya KECEWA DENGAN TUNTUTAN 17+8 ini.

Ini malah semakin meredupkan harapan saya terhadap kemajuan bangsa Indonesia ini 😇 maaf, saya hanya menyampaikan isi hati dan pikiran saya.","Bang, saya salah satu manusia yang kecewa dengan tuntutan ini. Mohon maaf ya Tuntunan tuntutan ini terasa receh, dibanding dengan demo demo akhir akhir ini. Menurut saya ini hanya menyasar permukaan saja, tapi secara sistem tidak ada yang berubah. Saya takutnya ini hanya seperti demo 98, setelah revolusi, korupsi juga mekar mekar saja, birokrat juga kayak gitu gitu aja. Penjahat itu salah satu makhluk yang paling mudah beradaptasi, apalagi sifatnya kolektif. Saya tau ini bare minimum, tapi dengan segala kehebohan ini, masa kita cuma minta bare minimum pak Saya gak butuh angka indah 17 8. Cukup 1 5 poin saja, tapi yang mendorong perubahan sistem. Saya, sebagai pihak yang ikut berdemonstrasi dan berjuang di jalanan, menyatakan bahwa saya KECEWA DENGAN TUNTUTAN 17 8 ini. Ini malah semakin meredupkan harapan saya terhadap kemajuan bangsa Indonesia ini maaf, saya hanya menyampaikan isi hati dan pikiran saya.","bang, saya salah satu manusia yang kecewa dengan tuntutan ini. mohon maaf ya tuntunan tuntutan ini terasa receh, dibanding dengan demo demo akhir akhir ini. menurut saya ini hanya menyasar permukaan saja, tapi secara sistem tidak ada yang berubah. saya takutnya ini hanya seperti demo 98, setelah revolusi, korupsi juga mekar mekar saja, birokrat juga kayak gitu gitu aja. penjahat itu salah satu makhluk yang paling mudah beradaptasi, apalagi sifatnya kolektif. saya tau ini bare minimum, tapi dengan segala kehebohan ini, masa kita cuma minta bare minimum pak saya gak butuh angka indah 17 8. cukup 1 5 poin saja, tapi yang mendorong perubahan sistem. saya, sebagai pihak yang ikut berdemonstrasi dan berjuang di jalanan, menyatakan bahwa saya kecewa dengan tuntutan 17 8 ini. ini malah semakin meredupkan harapan saya terhadap kemajuan bangsa indonesia ini maaf, saya hanya menyampaikan isi hati dan pikiran saya.",3
eN81OfFhyLg,@bexgembredex5185,0,2025-09-05T11:36:06Z,"""Sudah saatnya korupsi harus di hukum mati, sumber masalah di negeri ini adalah korupsi
"" Sudah saatnya birokrasi di negeri ini harus di rombak total. Potong generasi . Indonesia ga kekurangan orang pinter,jujur,waras untuk membangun negara ini.Kalau yg ngisi orang2 itu2 lg gak kemana mana negara ini
""Hapus nepotisme dan dinasti di seluruh lembaga negara ini,ciptakan  budaya meritrokrasi bukan karena ordal
"" Kembalikan daya beli masyarakat, tekan inflasi , ciptakan lapangan kerja sebesar besarnya.
_ga usah basa basi,kalau bukan sekarang kapan lagi","Sudah saatnya korupsi harus di hukum mati, sumber masalah di negeri ini adalah korupsi Sudah saatnya birokrasi di negeri ini harus di rombak total. Potong generasi . Indonesia ga kekurangan orang pinter,jujur,waras untuk membangun negara ini.Kalau yg ngisi orang2 itu2 lg gak kemana mana negara ini Hapus nepotisme dan dinasti di seluruh lembaga negara ini,ciptakan budaya meritrokrasi bukan karena ordal Kembalikan daya beli masyarakat, tekan inflasi , ciptakan lapangan kerja sebesar besarnya. ga usah basa basi,kalau bukan sekarang kapan lagi","sudah saatnya korupsi harus di hukum mati, sumber masalah di negeri ini adalah korupsi sudah saatnya birokrasi di negeri ini harus di rombak total. potong generasi . indonesia ga kekurangan orang pinter,jujur,waras untuk membangun negara ini.kalau yg ngisi orang2 itu2 lg gak kemana mana negara ini hapus nepotisme dan dinasti di seluruh lembaga negara ini,ciptakan budaya meritrokrasi bukan karena ordal kembalikan daya beli masyarakat, tekan inflasi , ciptakan lapangan kerja sebesar besarnya. ga usah basa basi,kalau bukan sekarang kapan lagi",1
eN81OfFhyLg,@carollin8267,0,2025-09-05T11:32:20Z,Kalau tidak ada hasilnya sampai tanggal 5 lalu bagaimana.,Kalau tidak ada hasilnya sampai tanggal 5 lalu bagaimana.,kalau tidak ada hasilnya sampai tanggal 5 lalu bagaimana.,2
eN81OfFhyLg,@taltogamer6954,0,2025-09-05T10:51:28Z,website untuk menyampaikan tuntutannya apa? saya juga menyampaikan disini tuntutan saya... tuntutan saya adalah hapus semua tunjangan dpr dan gaji dpr paling banyak hanya 5x lipat dari umr.. supaya dpr juga mulai merasakan apa yang rakyat rasakan.,website untuk menyampaikan tuntutannya apa? saya juga menyampaikan disini tuntutan saya. tuntutan saya adalah hapus semua tunjangan dpr dan gaji dpr paling banyak hanya 5x lipat dari umr. supaya dpr juga mulai merasakan apa yang rakyat rasakan.,website untuk menyampaikan tuntutannya apa? saya juga menyampaikan disini tuntutan saya. tuntutan saya adalah hapus semua tunjangan dpr dan gaji dpr paling banyak hanya 5x lipat dari umr. supaya dpr juga mulai merasakan apa yang rakyat rasakan.,1
eN81OfFhyLg,@suryakesuma4770,0,2025-09-05T10:45:10Z,Masa tuntuan cuma segitu ? Ga sepadan dengan korban jiwa demo kemarin.,Masa tuntuan cuma segitu ? Ga sepadan dengan korban jiwa demo kemarin.,masa tuntuan cuma segitu ? ga sepadan dengan korban jiwa demo kemarin.,3
eN81OfFhyLg,@arifirnando2388,0,2025-09-05T10:42:49Z,"Udah jam segini, dan belom ada 1 datelinepun yg selesai, kita rakyat sebagai bos, berhak ambil keputusan memecat mereka!","Udah jam segini, dan belom ada 1 datelinepun yg selesai, kita rakyat sebagai bos, berhak ambil keputusan memecat mereka!","udah jam segini, dan belom ada 1 datelinepun yg selesai, kita rakyat sebagai bos, berhak ambil keputusan memecat mereka!",1
eN81OfFhyLg,@turnoff898,0,2025-09-05T10:14:46Z,wajib kawal walaupun gw bukan ank jebolan kuliahan tpi gk terima rakyat d obok2 sengaja dmiskinkan teros meneros oleh pejabat2 gw kawal terussss sampe tuntan 17+8,wajib kawal walaupun gw bukan ank jebolan kuliahan tpi gk terima rakyat d obok2 sengaja dmiskinkan teros meneros oleh pejabat2 gw kawal terussss sampe tuntan 17 8,wajib kawal walaupun gw bukan ank jebolan kuliahan tpi gk terima rakyat d obok2 sengaja dmiskinkan teros meneros oleh pejabat2 gw kawal terussss sampe tuntan 17 8,1
