videoId,author,likes,publishedAt,text,text_new,text_new_lower,labelling 1=pro 2=netral 3=kontra
4r981DYQEBU,@hellenhellen2678,0,2025-09-11T10:29:40Z,Liat damkar berasa nonton drama tv 9-1-1,Liat damkar berasa nonton drama tv 9 1 1,liat damkar berasa nonton drama tv 9 1 1,0
4r981DYQEBU,@deadriddle5694,0,2025-09-11T10:23:05Z,sangat disayangkan ibu sri mulyani jadi korban. padahal yang dia bilang guru itu beban cuma hoaks. sri mulyani cuma menjalankan tugasnya. ga terbayang apabila jadi ibu sri mulyani harus cari uang buat negara sedangkan kantongnya bocor sana sini dibolongi oleh pihak pihak tak bertanggung jawab. 😅,sangat disayangkan ibu sri mulyani jadi korban padahal yang dia bilang guru itu beban cuma hoaks sri mulyani cuma menjalankan tugasnya ga terbayang apabila jadi ibu sri mulyani harus cari uang buat negara sedangkan kantongnya bocor sana sini dibolongi oleh pihak pihak tak bertanggung jawab,sangat disayangkan ibu sri mulyani jadi korban padahal yang dia bilang guru itu beban cuma hoaks sri mulyani cuma menjalankan tugasnya ga terbayang apabila jadi ibu sri mulyani harus cari uang buat negara sedangkan kantongnya bocor sana sini dibolongi oleh pihak pihak tak bertanggung jawab,0
4r981DYQEBU,@Dy58810,0,2025-09-11T10:21:19Z,"Hengkangnya SMI ngga mengejutkan, soalnya TEMPO udah ngasih bocoran soal pengajuan resign beliau, meski ditolak 2x. Udah pasti kalau ditanya, bakal membantah biar tetap tercipta stabilitas. wkwkwkwk. Menurut saya ini yang terbaik sih, mending SMI istirahat, jauh2 dulu dari politik ketimbang jadi tumbal melulu.",Hengkangnya SMI ngga mengejutkan soalnya TEMPO udah ngasih bocoran soal pengajuan resign beliau meski ditolak 2x Udah pasti kalau ditanya bakal membantah biar tetap tercipta stabilitas wkwkwkwk Menurut saya ini yang terbaik sih mending SMI istirahat jauh2 dulu dari politik ketimbang jadi tumbal melulu,hengkangnya smi ngga mengejutkan soalnya tempo udah ngasih bocoran soal pengajuan resign beliau meski ditolak 2x udah pasti kalau ditanya bakal membantah biar tetap tercipta stabilitas wkwkwkwk menurut saya ini yang terbaik sih mending smi istirahat jauh2 dulu dari politik ketimbang jadi tumbal melulu,0
4r981DYQEBU,@adirogantengoke7540,0,2025-09-11T10:14:22Z,Bu imah memNg luar biasa d masyarakat,Bu imah memNg luar biasa d masyarakat,bu imah memng luar biasa d masyarakat,0
4r981DYQEBU,@arvi16,0,2025-09-11T10:04:02Z,GUE BELUM PUAS KARNA APA YANG DI BAHAS SELALU MENGGUNTUNGKAN ELIT BUKAN RAKYAT !! dari UMUR 17 tahun saat pemilihan Presiden SBY gk pernah mencoblos DPR (karna dari jaman Gus Dur gue udh tau busuknya para ELIT/ PARPOL),GUE BELUM PUAS KARNA APA YANG DI BAHAS SELALU MENGGUNTUNGKAN ELIT BUKAN RAKYAT dari UMUR 17 tahun saat pemilihan Presiden SBY gk pernah mencoblos DPR karna dari jaman Gus Dur gue udh tau busuknya para ELIT PARPOL,gue belum puas karna apa yang di bahas selalu mengguntungkan elit bukan rakyat dari umur 17 tahun saat pemilihan presiden sby gk pernah mencoblos dpr karna dari jaman gus dur gue udh tau busuknya para elit parpol,0
4r981DYQEBU,@dhanubhaskara9948,11,2025-09-11T10:01:43Z,41:25 . The best banget bu ima. Selalu tranparansi dan dia juga yg punya no pengaduan. Sukses selalu bu ima ❤,41 25 The best banget bu ima Selalu tranparansi dan dia juga yg punya no pengaduan Sukses selalu bu ima,41 25 the best banget bu ima selalu tranparansi dan dia juga yg punya no pengaduan sukses selalu bu ima,0
4r981DYQEBU,@johintjandra3754,0,2025-09-11T10:01:28Z,Stop tunjangan ini Ono yg kgk perlu Khan karyawan rakyat bukan utk memperkaya diri,Stop tunjangan ini Ono yg kgk perlu Khan karyawan rakyat bukan utk memperkaya diri,stop tunjangan ini ono yg kgk perlu khan karyawan rakyat bukan utk memperkaya diri,1
4r981DYQEBU,@nara_visuals,0,2025-09-11T09:40:52Z,akhirnya ada lagi,akhirnya ada lagi,akhirnya ada lagi,0
4r981DYQEBU,@nurultengku112,0,2025-09-11T09:26:22Z,Pejabat gajinya gede2 tp gak bayar pajak enak banget sementara rakyat gaji kecil bayar pajak ...tunjangan beras lah transportasi lah rumahlah...kerja apa ? Hasil buat rakyat apa ??,Pejabat gajinya gede2 tp gak bayar pajak enak banget sementara rakyat gaji kecil bayar pajak tunjangan beras lah transportasi lah rumahlah kerja apa Hasil buat rakyat apa,pejabat gajinya gede2 tp gak bayar pajak enak banget sementara rakyat gaji kecil bayar pajak tunjangan beras lah transportasi lah rumahlah kerja apa hasil buat rakyat apa,2
4r981DYQEBU,@dianlu5789,0,2025-09-11T09:25:11Z,Kata resafpel yg membuat endingend mengurangi mulusnya cerita mbaSri semoga sehat selalu.,Kata resafpel yg membuat endingend mengurangi mulusnya cerita mbaSri semoga sehat selalu,kata resafpel yg membuat endingend mengurangi mulusnya cerita mbasri semoga sehat selalu,0
4r981DYQEBU,@mangaratuasamosir9556,0,2025-09-11T09:13:38Z,"Sy pikir gaji jgn tinggi sekali, tetapi rumah, transport mereka digratisi. Gaji tdk tinggi juga tdk ada dana reses maka org mau jadi DPR tdk nafsu dgn bebuat apa saja spy terpikih nyogok gitu. ❤❤❤PDIP",Sy pikir gaji jgn tinggi sekali tetapi rumah transport mereka digratisi Gaji tdk tinggi juga tdk ada dana reses maka org mau jadi DPR tdk nafsu dgn bebuat apa saja spy terpikih nyogok gitu PDIP,sy pikir gaji jgn tinggi sekali tetapi rumah transport mereka digratisi gaji tdk tinggi juga tdk ada dana reses maka org mau jadi dpr tdk nafsu dgn bebuat apa saja spy terpikih nyogok gitu pdip,0
4r981DYQEBU,@SangKomaru,0,2025-09-11T09:12:15Z,"28:57 tunjangan komunikasi sebelumnya 15 jutaan, srkg malah naik 20 jutaan, 

Ada yg di kurangi, trus ada yg di tambahin. Itung2annya bagaimana itu ya.",28 57 tunjangan komunikasi sebelumnya 15 jutaan srkg malah naik 20 jutaan Ada yg di kurangi trus ada yg di tambahin Itung2annya bagaimana itu ya,28 57 tunjangan komunikasi sebelumnya 15 jutaan srkg malah naik 20 jutaan ada yg di kurangi trus ada yg di tambahin itung2annya bagaimana itu ya,0
4r981DYQEBU,@world9467,0,2025-09-11T09:01:57Z,Daging semua. Anti skip sampe akhir,Daging semua Anti skip sampe akhir,daging semua anti skip sampe akhir,0
4r981DYQEBU,@wintech3808,0,2025-09-11T09:01:17Z,Tidak mudah memiliki seorang negarawan sekelas beliau. Semoga tidak menjadi kepergian beliau dari Indonesia.,Tidak mudah memiliki seorang negarawan sekelas beliau Semoga tidak menjadi kepergian beliau dari Indonesia,tidak mudah memiliki seorang negarawan sekelas beliau semoga tidak menjadi kepergian beliau dari indonesia,0
4r981DYQEBU,@rahmawatiriree,0,2025-09-11T08:44:42Z,"Kebiasaan mamaku banget tuh, kalo dapat duit dari anaknya buat apa duitnya bahkan cuma buat beli sayur mayur dicatet. Sampe banyak banget buku catetan di rumah ~",Kebiasaan mamaku banget tuh kalo dapat duit dari anaknya buat apa duitnya bahkan cuma buat beli sayur mayur dicatet Sampe banyak banget buku catetan di rumah,kebiasaan mamaku banget tuh kalo dapat duit dari anaknya buat apa duitnya bahkan cuma buat beli sayur mayur dicatet sampe banyak banget buku catetan di rumah,0
4r981DYQEBU,@halinjuntak7304,0,2025-09-11T08:40:55Z,Disini ditongkronganku cuma saya yg membela bu sri Mulyani korban hoaks. Semua orang dikampung ku mengira kalo bu sri itu menghina para guru beban negara. Kasian bu sri,Disini ditongkronganku cuma saya yg membela bu sri Mulyani korban hoaks Semua orang dikampung ku mengira kalo bu sri itu menghina para guru beban negara Kasian bu sri,disini ditongkronganku cuma saya yg membela bu sri mulyani korban hoaks semua orang dikampung ku mengira kalo bu sri itu menghina para guru beban negara kasian bu sri,0
4r981DYQEBU,@niakahpi2308,1,2025-09-11T08:32:35Z,Setuju...the point is tranparency accountability terhadap semua uang yg diterima anggota dari dari negara... simple...,Setuju the point is tranparency accountability terhadap semua uang yg diterima anggota dari dari negara simple,setuju the point is tranparency accountability terhadap semua uang yg diterima anggota dari dari negara simple,0
4r981DYQEBU,@wardhanikamat2039,0,2025-09-11T08:23:29Z,Yg bicara sama Najwa siapa namanya ya,Yg bicara sama Najwa siapa namanya ya,yg bicara sama najwa siapa namanya ya,0
4r981DYQEBU,@anisaseptiani6068,0,2025-09-11T08:22:08Z,up,up,up,0
4r981DYQEBU,@Zirah2303,1,2025-09-11T08:12:33Z,"Tapi kemarin2 pada kemana sih ""para pakar"", kenapa dari kemarin2 gak ada yang komfirmasi bahwa berita itu AI, beliau sampe di nyinyirin se_INDONESIA lho😢",Tapi kemarin2 pada kemana sih para pakar kenapa dari kemarin2 gak ada yang komfirmasi bahwa berita itu AI beliau sampe di nyinyirin se INDONESIA lho,tapi kemarin2 pada kemana sih para pakar kenapa dari kemarin2 gak ada yang komfirmasi bahwa berita itu ai beliau sampe di nyinyirin se indonesia lho,0
4r981DYQEBU,@hendyprastika7195,0,2025-09-11T07:47:32Z,"bu sri mulyani emang bagus tapi emang uda kelamaan  menjabat, ngga baik itu malah terlena. padahal pas selsai jokowi sebagai presiden harusnya sudah selesai kala itu jg. beliau tau kedepan prabowo mw bagaimana mw apa dengan nawa cita dan menyanggupi. soal resign dia emang uda ngga sanggup dgn  tekanan kanan kiri. sekarnag gue pikir nama dia tidak cukup harum cenderung kebablasan",bu sri mulyani emang bagus tapi emang uda kelamaan menjabat ngga baik itu malah terlena padahal pas selsai jokowi sebagai presiden harusnya sudah selesai kala itu jg beliau tau kedepan prabowo mw bagaimana mw apa dengan nawa cita dan menyanggupi soal resign dia emang uda ngga sanggup dgn tekanan kanan kiri sekarnag gue pikir nama dia tidak cukup harum cenderung kebablasan,bu sri mulyani emang bagus tapi emang uda kelamaan menjabat ngga baik itu malah terlena padahal pas selsai jokowi sebagai presiden harusnya sudah selesai kala itu jg beliau tau kedepan prabowo mw bagaimana mw apa dengan nawa cita dan menyanggupi soal resign dia emang uda ngga sanggup dgn tekanan kanan kiri sekarnag gue pikir nama dia tidak cukup harum cenderung kebablasan,0
4r981DYQEBU,@srach8800,0,2025-09-11T07:44:33Z,"Liat podcast nya kridayanti yg di tanya brpa dana reses, dia ngasih rincian brpa2nya",Liat podcast nya kridayanti yg di tanya brpa dana reses dia ngasih rincian brpa2nya,liat podcast nya kridayanti yg di tanya brpa dana reses dia ngasih rincian brpa2nya,0
4r981DYQEBU,@icaahalmahira,2,2025-09-11T07:27:03Z,"RELLAA KO MAU DIBAYAR SETINGGI APA, ASAL LO BENER KERJANYA. KALAU RAPAT UU ITU MENDENGAR ASPIRASI DARI RAKYAT BUKAN MENGAMBIL KEINGINAN ELIT. ~MbaNajwaSihab
Sumpah ini isi hati aku banget lagi. Langsung pengen nangis pas mba Nana ngomong ke gtu. Dengan emosi tulusnya.",RELLAA KO MAU DIBAYAR SETINGGI APA ASAL LO BENER KERJANYA KALAU RAPAT UU ITU MENDENGAR ASPIRASI DARI RAKYAT BUKAN MENGAMBIL KEINGINAN ELIT MbaNajwaSihab Sumpah ini isi hati aku banget lagi Langsung pengen nangis pas mba Nana ngomong ke gtu Dengan emosi tulusnya,rellaa ko mau dibayar setinggi apa asal lo bener kerjanya kalau rapat uu itu mendengar aspirasi dari rakyat bukan mengambil keinginan elit mbanajwasihab sumpah ini isi hati aku banget lagi langsung pengen nangis pas mba nana ngomong ke gtu dengan emosi tulusnya,0
4r981DYQEBU,@lousyfurr,0,2025-09-11T07:26:38Z,ahok still amazes me.,ahok still amazes me,ahok still amazes me,0
4r981DYQEBU,@hasnacuteanimation,0,2025-09-11T07:24:42Z,Lebay nazwa,Lebay nazwa,lebay nazwa,0
4r981DYQEBU,@indragiri2998,0,2025-09-11T07:21:07Z,"apanya sih yg hebat dari sri mulyoni ?
hampir 20 tahun dan 3 presiden jadi menkeu indonesia gini2 aja
bisa nya cuma pajakin rakyat doang",apanya sih yg hebat dari sri mulyoni hampir 20 tahun dan 3 presiden jadi menkeu indonesia gini2 aja bisa nya cuma pajakin rakyat doang,apanya sih yg hebat dari sri mulyoni hampir 20 tahun dan 3 presiden jadi menkeu indonesia gini2 aja bisa nya cuma pajakin rakyat doang,0
4r981DYQEBU,@AndiniLanuari,0,2025-09-11T07:17:42Z,"Memang bisa kok nyatet pengeuaran. mereka kan punya asisten, itu kerjaan sekertaris&/finance tapi merekanya aja yang ga mau karena ga ada keharusan untuk bikin laporan pertanggung jawaban atau laporan biaya perjalanan dinas. klo di perusahaan swasta kan wajib",Memang bisa kok nyatet pengeuaran mereka kan punya asisten itu kerjaan sekertaris finance tapi merekanya aja yang ga mau karena ga ada keharusan untuk bikin laporan pertanggung jawaban atau laporan biaya perjalanan dinas klo di perusahaan swasta kan wajib,memang bisa kok nyatet pengeuaran mereka kan punya asisten itu kerjaan sekertaris finance tapi merekanya aja yang ga mau karena ga ada keharusan untuk bikin laporan pertanggung jawaban atau laporan biaya perjalanan dinas klo di perusahaan swasta kan wajib,0
4r981DYQEBU,@endangwidarsih6558,0,2025-09-11T07:04:39Z,Terima kasih Srikandi Indonesia ibu Sri Mulyani atas jasa2 nya untuk negeri ini.smg sehat selalu dan selalu dlm lindungan Alloh.jng lelah  untuk memberikan ilmunya untuk Indonesia walaupun tdk di harus di dlm pemerintahan.,Terima kasih Srikandi Indonesia ibu Sri Mulyani atas jasa2 nya untuk negeri ini smg sehat selalu dan selalu dlm lindungan Alloh jng lelah untuk memberikan ilmunya untuk Indonesia walaupun tdk di harus di dlm pemerintahan,terima kasih srikandi indonesia ibu sri mulyani atas jasa2 nya untuk negeri ini smg sehat selalu dan selalu dlm lindungan alloh jng lelah untuk memberikan ilmunya untuk indonesia walaupun tdk di harus di dlm pemerintahan,0
4r981DYQEBU,@ruzky7145,0,2025-09-11T06:54:30Z,Pajak adalah zakat itu editan AI juga?,Pajak adalah zakat itu editan AI juga,pajak adalah zakat itu editan ai juga,0
4r981DYQEBU,@Cindy_Ayu28,1,2025-09-11T06:53:24Z,"31:03 Dana reses adalah uang yang diberikan kepada Pimpinan dan Anggota Dewan Perwakilan Rakyat (DPR/DPRD) untuk melaksanakan kegiatan reses, yaitu kunjungan kerja ke daerah pemilihan (dapil) untuk menyerap, menghimpun, menampung, dan menindaklanjuti aspirasi, keluhan, serta pengaduan masyarakat.",31 03 Dana reses adalah uang yang diberikan kepada Pimpinan dan Anggota Dewan Perwakilan Rakyat DPR DPRD untuk melaksanakan kegiatan reses yaitu kunjungan kerja ke daerah pemilihan dapil untuk menyerap menghimpun menampung dan menindaklanjuti aspirasi keluhan serta pengaduan masyarakat,31 03 dana reses adalah uang yang diberikan kepada pimpinan dan anggota dewan perwakilan rakyat dpr dprd untuk melaksanakan kegiatan reses yaitu kunjungan kerja ke daerah pemilihan dapil untuk menyerap menghimpun menampung dan menindaklanjuti aspirasi keluhan serta pengaduan masyarakat,0
4r981DYQEBU,@dwilinuryatiputri5115,4,2025-09-11T06:46:36Z,"Nah , pikiranku juga sama kayak mbak nana 
Gapapa kita gaji gede buat pemerintah tp jobnya kerjanya juga harus besar buat kita masyarakat dan negara ini",Nah pikiranku juga sama kayak mbak nana Gapapa kita gaji gede buat pemerintah tp jobnya kerjanya juga harus besar buat kita masyarakat dan negara ini,nah pikiranku juga sama kayak mbak nana gapapa kita gaji gede buat pemerintah tp jobnya kerjanya juga harus besar buat kita masyarakat dan negara ini,0
4r981DYQEBU,@intanwinarti851,0,2025-09-11T06:28:59Z,"BA, NAZW AKU MEBUNGGU MU , KAMU MAU GA SAMA AKU",BA NAZW AKU MEBUNGGU MU KAMU MAU GA SAMA AKU,ba nazw aku mebunggu mu kamu mau ga sama aku,0
4r981DYQEBU,@heh3-j9m,0,2025-09-11T06:19:16Z,"Bukan soal gaji sih sebenernya fokusnya pada dana reses karena betul kata Mba nana itu Dana paling gak jelas, kalau gaji 100 juta oke, asal dana dana lain gak perlu

Masa setiap rancang pasal dapat duit, tiap kunjungan serap aspirasi dapet uang, gak make sense sedangkan kita gak tau report kunjungan mereka.

Selain itu juga tukin/ tunjangan kinerja baik pejabat dan komisaris BUMN presentasenya jumlah komisarisnya terlalu asbun.",Bukan soal gaji sih sebenernya fokusnya pada dana reses karena betul kata Mba nana itu Dana paling gak jelas kalau gaji 100 juta oke asal dana dana lain gak perlu Masa setiap rancang pasal dapat duit tiap kunjungan serap aspirasi dapet uang gak make sense sedangkan kita gak tau report kunjungan mereka Selain itu juga tukin tunjangan kinerja baik pejabat dan komisaris BUMN presentasenya jumlah komisarisnya terlalu asbun,bukan soal gaji sih sebenernya fokusnya pada dana reses karena betul kata mba nana itu dana paling gak jelas kalau gaji 100 juta oke asal dana dana lain gak perlu masa setiap rancang pasal dapat duit tiap kunjungan serap aspirasi dapet uang gak make sense sedangkan kita gak tau report kunjungan mereka selain itu juga tukin tunjangan kinerja baik pejabat dan komisaris bumn presentasenya jumlah komisarisnya terlalu asbun,2
4r981DYQEBU,@thelokal2607,0,2025-09-11T06:17:39Z,jangan sampai Indonesia seperti Nepal,jangan sampai Indonesia seperti Nepal,jangan sampai indonesia seperti nepal,2
4r981DYQEBU,@cnncnn4701,0,2025-09-11T06:17:15Z,"Ngga rela! berat kerjanya? Rakyatnya juga kerja berat, stress, pontang panting, dan rakyat menggaji dan tunjangan mereka diluar rasa keadilan. Bgmn mungkin wakil rakyat sangat sejahtera sementara yg menggaji wakilnya hidup pas pasan bahkan dibawah garis kemiskinan? Ngga rela.. pajak kita u mensejahterakan wakilnya, kagak tepat sasaran banget konsepnya.",Ngga rela berat kerjanya Rakyatnya juga kerja berat stress pontang panting dan rakyat menggaji dan tunjangan mereka diluar rasa keadilan Bgmn mungkin wakil rakyat sangat sejahtera sementara yg menggaji wakilnya hidup pas pasan bahkan dibawah garis kemiskinan Ngga rela pajak kita u mensejahterakan wakilnya kagak tepat sasaran banget konsepnya,ngga rela berat kerjanya rakyatnya juga kerja berat stress pontang panting dan rakyat menggaji dan tunjangan mereka diluar rasa keadilan bgmn mungkin wakil rakyat sangat sejahtera sementara yg menggaji wakilnya hidup pas pasan bahkan dibawah garis kemiskinan ngga rela pajak kita u mensejahterakan wakilnya kagak tepat sasaran banget konsepnya,2
4r981DYQEBU,@shantilim72,0,2025-09-11T06:10:24Z,❤❤❤,,,0
4r981DYQEBU,@R.A.R_HUMANITY,0,2025-09-11T05:51:54Z,"30:00 ada Rumah dinas Gratis, ngapain sewa Rumah?",30 00 ada Rumah dinas Gratis ngapain sewa Rumah,30 00 ada rumah dinas gratis ngapain sewa rumah,0
4r981DYQEBU,@dominiquequeque,0,2025-09-11T05:51:53Z,"FINALLY MUSMUS IS BACK!! JANGAM GHOSTING LAGI DONK, CUKUP PEMERINTAH AJA YANG BEGITU KELEN JANGAN YAW💓",FINALLY MUSMUS IS BACK JANGAM GHOSTING LAGI DONK CUKUP PEMERINTAH AJA YANG BEGITU KELEN JANGAN YAW,finally musmus is back jangam ghosting lagi donk cukup pemerintah aja yang begitu kelen jangan yaw,0
4r981DYQEBU,@liyanarohmaliya3089,0,2025-09-11T05:25:42Z,Tahu besarnya dana reses dari Krisdayanti waktu diwawancara.,Tahu besarnya dana reses dari Krisdayanti waktu diwawancara,tahu besarnya dana reses dari krisdayanti waktu diwawancara,0
4r981DYQEBU,@kenmfckr3914,0,2025-09-11T05:23:03Z,"Cara mbk Nana di sesi interview, 
20 detik ke narsum, 2 detik ke kamera.
2 detik ini yang akhirnya penonton jadi merasa diajak ke perbincangan.",Cara mbk Nana di sesi interview 20 detik ke narsum 2 detik ke kamera 2 detik ini yang akhirnya penonton jadi merasa diajak ke perbincangan,cara mbk nana di sesi interview 20 detik ke narsum 2 detik ke kamera 2 detik ini yang akhirnya penonton jadi merasa diajak ke perbincangan,0
4r981DYQEBU,@dwiariyantiniretnowulan2993,0,2025-09-11T05:19:24Z,Menunggu pak Ahok2 selanjutnya di parlemen 😊,Menunggu pak Ahok2 selanjutnya di parlemen,menunggu pak ahok2 selanjutnya di parlemen,0
4r981DYQEBU,@birunram-c9m,1,2025-09-11T05:08:40Z,"saya mau berpendapat tentang hal yang jarang terjamah soal reshuffle. Budi Gunawan. Menurut saya ini menteri paling underperform pas demo kemarin. Malah mungkin bisa dibilang menteri kontraproduktif.

Nyadar gak, waktu demo membara, yang paling sibuk justru presiden Prabowo sama Kapolri. Gak keliatan peran Menkopolkam. Entah dia gak ngerti harus ngapain, atau sengaja biarin bara demonstrasi makin nyala??

Padahal ada aturan tak tertulis: bawahan gak boleh lebih santai dari atasan. Kalau presidennya aja pontang-panting ke sana-sini—malam-malam takziah, ngumpulin kiai dan ormas, bikin pernyataan, kumpulin para ketum partai—semua sendirian. Ngerasa gak, presiden kayak sendirian banget pas demo memanas?? Rumornya, presiden bahkan sempat nyeletuk: kalau ada menteri yang gak perform, yaudah, mungkin dia istirahat sakit, sekalian saya istirahatkan aja. Kemungkinan besar maksud presiden adalah nyletuk untuk Budi Gunawan. Parah sih ini orang.",saya mau berpendapat tentang hal yang jarang terjamah soal reshuffle Budi Gunawan Menurut saya ini menteri paling underperform pas demo kemarin Malah mungkin bisa dibilang menteri kontraproduktif Nyadar gak waktu demo membara yang paling sibuk justru presiden Prabowo sama Kapolri Gak keliatan peran Menkopolkam Entah dia gak ngerti harus ngapain atau sengaja biarin bara demonstrasi makin nyala Padahal ada aturan tak tertulis bawahan gak boleh lebih santai dari atasan Kalau presidennya aja pontang panting ke sana sini malam malam takziah ngumpulin kiai dan ormas bikin pernyataan kumpulin para ketum partai semua sendirian Ngerasa gak presiden kayak sendirian banget pas demo memanas Rumornya presiden bahkan sempat nyeletuk kalau ada menteri yang gak perform yaudah mungkin dia istirahat sakit sekalian saya istirahatkan aja Kemungkinan besar maksud presiden adalah nyletuk untuk Budi Gunawan Parah sih ini orang,saya mau berpendapat tentang hal yang jarang terjamah soal reshuffle budi gunawan menurut saya ini menteri paling underperform pas demo kemarin malah mungkin bisa dibilang menteri kontraproduktif nyadar gak waktu demo membara yang paling sibuk justru presiden prabowo sama kapolri gak keliatan peran menkopolkam entah dia gak ngerti harus ngapain atau sengaja biarin bara demonstrasi makin nyala padahal ada aturan tak tertulis bawahan gak boleh lebih santai dari atasan kalau presidennya aja pontang panting ke sana sini malam malam takziah ngumpulin kiai dan ormas bikin pernyataan kumpulin para ketum partai semua sendirian ngerasa gak presiden kayak sendirian banget pas demo memanas rumornya presiden bahkan sempat nyeletuk kalau ada menteri yang gak perform yaudah mungkin dia istirahat sakit sekalian saya istirahatkan aja kemungkinan besar maksud presiden adalah nyletuk untuk budi gunawan parah sih ini orang,0
4r981DYQEBU,@muhammadsayfudin1586,0,2025-09-11T04:54:25Z,kenapa puan gak  mundur,kenapa puan gak mundur,kenapa puan gak mundur,0
4r981DYQEBU,@panjikrisna_VIANO10,0,2025-09-11T04:52:23Z,Ferry irwandi : kalau bersih kenapa risih,Ferry irwandi kalau bersih kenapa risih,ferry irwandi kalau bersih kenapa risih,0
4r981DYQEBU,@Yadi..,0,2025-09-11T04:52:20Z,Orang2 bilang gak pa2 gaji gede klo kerja bener! Itu bukti bahwa sampai kapanpun kesenjangan antara miskin dan kaya raya gak pernah bisa di atasi...🙏🙏🙏,Orang2 bilang gak pa2 gaji gede klo kerja bener Itu bukti bahwa sampai kapanpun kesenjangan antara miskin dan kaya raya gak pernah bisa di atasi,orang2 bilang gak pa2 gaji gede klo kerja bener itu bukti bahwa sampai kapanpun kesenjangan antara miskin dan kaya raya gak pernah bisa di atasi,0
4r981DYQEBU,@suhosengshs9440,42,2025-09-11T04:49:38Z,"BTP telah menjadi standar transparasi disemua lembaga.
apakah akan muncul lagi orang yang sama? seandainya ada, tolong dihargai, dijaga dan dilestarikan.",BTP telah menjadi standar transparasi disemua lembaga apakah akan muncul lagi orang yang sama seandainya ada tolong dihargai dijaga dan dilestarikan,btp telah menjadi standar transparasi disemua lembaga apakah akan muncul lagi orang yang sama seandainya ada tolong dihargai dijaga dan dilestarikan,0
4r981DYQEBU,@IrishBoyyy,1,2025-09-11T04:49:12Z,Pak Ahok is THE BEST!!!,Pak Ahok is THE BEST,pak ahok is the best,0
4r981DYQEBU,@enamdua4195,0,2025-09-11T04:47:25Z,Kita sebagai pegawai swasta saja Dinas Luar pakai report dan kuitansi,Kita sebagai pegawai swasta saja Dinas Luar pakai report dan kuitansi,kita sebagai pegawai swasta saja dinas luar pakai report dan kuitansi,0
4r981DYQEBU,@lidyapone,0,2025-09-11T04:35:34Z,"Akhirnya setelah menunggu sekian lamaaa🤩Sampai bertemu di Musyawarah berikutnyaa! 

(semoga dengan Andovi :D)",Akhirnya setelah menunggu sekian lamaaaSampai bertemu di Musyawarah berikutnyaa semoga dengan Andovi D,akhirnya setelah menunggu sekian lamaaasampai bertemu di musyawarah berikutnyaa semoga dengan andovi d,0
4r981DYQEBU,@ratnarahma2468,0,2025-09-11T04:30:31Z,Kita rela kok nge gaji gede2an asalkan kerjanya bener. Kalo pas bahas UU itu perspektif publik bukan perspektif elit. Rela kok bayar gede.,Kita rela kok nge gaji gede2an asalkan kerjanya bener Kalo pas bahas UU itu perspektif publik bukan perspektif elit Rela kok bayar gede,kita rela kok nge gaji gede2an asalkan kerjanya bener kalo pas bahas uu itu perspektif publik bukan perspektif elit rela kok bayar gede,2
4r981DYQEBU,@natashafeli2992,0,2025-09-11T04:30:10Z,Jovi nyalon jadi dpr aja nanti aku coblos,Jovi nyalon jadi dpr aja nanti aku coblos,jovi nyalon jadi dpr aja nanti aku coblos,0
